cod;nome;período;valor
32;ES;2018;6.01
33;RJ;2018;4.07
35;SP;2018;4.84
41;PR;2018;8.06
42;SC;2018;10.3
43;RS;2018;10.9
50;MS;2018;9.75
51;MT;2018;6.56
52;GO;2018;7.2
53;DF;2018;6.28
11;RO;2019;7.87
12;AC;2019;8.16
13;AM;2019;6.1
14;RR;2019;8.25
15;PA;2019;4.04
16;AP;2019;7.21
17;TO;2019;8.51
21;MA;2019;4.72
22;PI;2019;10
23;CE;2019;6.87
24;RN;2019;5.81
25;PB;2019;6.24
26;PE;2019;4.63
27;AL;2019;3.86
28;SE;2019;5.04
29;BA;2019;4.36
31;MG;2019;8.18
32;ES;2019;6.17
33;RJ;2019;3.31
35;SP;2019;5.17
41;PR;2019;8.25
42;SC;2019;11.1
43;RS;2019;12.5
50;MS;2019;9.46
51;MT;2019;6.91
52;GO;2019;8.26
53;DF;2019;6.59
